"group"	"DOI"	"Title"	"Year"
"children_and_adults"	"10.1002/14651858.CD009561.pub3"	"Artificial corneas versus donor corneas for repeat corneal transplants"	2020
"children"	"10.1002/14651858.CD007352.pub3"	"Conservative management of oesophageal soft food bolus impaction"	2020
"children"	"10.1002/14651858.CD013212.pub2"	"Screening strategies for hypertension"	2020
"children_and_adults"	"10.1002/14651858.CD003879.pub5"	"Surgical removal versus retention for the management of asymptomatic disease‐free impacted wisdom teeth"	2020
"children"	"10.1002/14651858.CD002911.pub3"	"Alarm interventions for nocturnal enuresis in children"	2020
"children_and_adults"	"10.1002/14651858.CD011368.pub2"	"Topical azelaic acid, salicylic acid, nicotinamide, sulphur, zinc and fruit acid (alpha‐hydroxy acid) for acne"	2020
"children_and_adults"	"10.1002/14651858.CD008649.pub4"	"Inhaled mannitol for cystic fibrosis"	2020
"children_and_adults"	"10.1002/14651858.CD008268.pub3"	"Corticosteroids as standalone or add‐on treatment for sore throat"	2020
"children"	"10.1002/14651858.CD010996.pub3"	"Normal saline (0.9% sodium chloride) versus heparin intermittent flushing for the prevention of occlusion in long‐term central venous catheters in infants and children"	2020
"children_and_adults"	"10.1002/14651858.CD006842.pub5"	"Oscillating devices for airway clearance in people with cystic fibrosis"	2020
"children"	"10.1002/14651858.CD011365.pub2"	"Tonsillectomy versus tonsillotomy for obstructive sleep‐disordered breathing in children"	2020
"children"	"10.1002/14651858.CD010822.pub4"	"Gene therapy for haemophilia"	2020
"children"	"10.1002/14651858.CD013594"	"Treating progressive disseminated histoplasmosis in people living with HIV"	2020
"children"	"10.1002/14651858.CD007286.pub5"	"Antiepileptic drugs as prophylaxis for postcraniotomy seizures"	2020
"children"	"10.1002/14651858.CD011855.pub3"	"Palliative drug treatments for breathlessness in cystic fibrosis"	2020
"children_and_adults"	"10.1002/14651858.CD012253.pub3"	"Clonazepam add‐on therapy for drug‐resistant epilepsy"	2020
"children"	"10.1002/14651858.CD012581.pub2"	"Vitamin D, calcium or a combination of vitamin D and calcium for the treatment of nutritional rickets in children"	2020
"children"	"10.1002/14651858.CD013231.pub2"	"Non‐invasive respiratory support for the management of transient tachypnea of the newborn"	2020
"children"	"10.1002/14651858.CD012005.pub2"	"Interventions for fatigue in inflammatory bowel disease"	2020
"children_and_adults"	"10.1002/14651858.CD010599.pub2"	"Anthelmintic drugs for treating ascariasis"	2020
"children_and_adults"	"10.1002/14651858.CD002201.pub6"	"Omega‐3 fatty acid supplementation for cystic fibrosis"	2020
"children"	"10.1002/14651858.CD012333.pub2"	"Taxation of unprocessed sugar or sugar‐added foods for reducing their consumption and preventing obesity or other adverse health outcomes"	2020
"children"	"10.1002/14651858.CD012566.pub2"	"Rinse‐free hand wash for reducing absenteeism among preschool and school children"	2020
"children_and_adults"	"10.1002/14651858.CD013376.pub2"	"Agricultural and nutritional education interventions for reducing aflatoxin exposure to improve infant and child growth in low‐ and middle‐income countries"	2020
"children"	"10.1002/14651858.CD009196.pub5"	"EEG for children with complex febrile seizures"	2020
"children"	"10.1002/14651858.CD013104.pub2"	"Clonidine for pain in non‐ventilated infants"	2020
"children"	"10.1002/14651858.CD013141.pub2"	"Early versus late parenteral nutrition for critically ill term and late preterm infants"	2020
"children"	"10.1002/14651858.CD012389.pub3"	"Interventions for preventing silent cerebral infarcts in people with sickle cell disease"	2020
"children_and_adults"	"10.1002/14651858.CD004198.pub4"	"Treatments for priapism in boys and men with sickle cell disease"	2020
"children_and_adults"	"10.1002/14651858.CD010596.pub3"	"Exercise versus no exercise for the occurrence, severity, and duration of acute respiratory infections"	2020
"children"	"10.1002/14651858.CD009529.pub4"	"Antibiotic treatment for   Burkholderia cepacia complex in people with cystic fibrosis experiencing a pulmonary exacerbation"	2020
"children"	"10.1002/14651858.CD007738.pub3"	"Spectacle correction versus no spectacles for prevention of strabismus in hyperopic children"	2020
"children_and_adults"	"10.1002/14651858.CD011792.pub3"	"Treatments for the prevention of Sudden Unexpected Death in Epilepsy (SUDEP)"	2020
"children"	"10.1002/14651858.CD007137.pub6"	"Enteral lactoferrin supplementation for prevention of sepsis and necrotizing enterocolitis in preterm infants"	2020
"children_and_adults"	"10.1002/14651858.CD012056.pub3"	"Interventions for preventing and managing advanced liver disease in cystic fibrosis"	2020
"children"	"10.1002/14651858.CD013018.pub2"	"Physical therapies for postural abnormalities in people with cystic fibrosis"	2020
"children"	"10.1002/14651858.CD012982.pub2"	"Death audits and reviews for reducing maternal, perinatal and child mortality"	2020
"children"	"10.1002/14651858.CD005136.pub4"	"Occlusion for stimulus deprivation amblyopia"	2020
"children_and_adults"	"10.1002/14651858.CD012517.pub2"	"Glucocorticoid replacement regimens for treating congenital adrenal hyperplasia"	2020
"children"	"10.1002/14651858.CD009249.pub5"	"Antibiotic treatment for Stenotrophomonas maltophilia in people with cystic fibrosis"	2020
"children"	"10.1002/14651858.CD012935.pub2"	"Diaphragm‐triggered non‐invasive respiratory support in preterm infants"	2020
"children"	"10.1002/14651858.CD013222.pub2"	"Postnatal corticosteroids for transient tachypnoea of the newborn"	2020
"children_and_adults"	"10.1002/14651858.CD003965.pub3"	"Immunosuppressive agents for treating IgA nephropathy"	2020
"children"	"10.1002/14651858.CD011573.pub2"	"Sclerotherapy versus sham or no intervention for primary prophylaxis of oesophageal variceal bleeding in children with chronic liver disease or portal vein thrombosis"	2020
"children_and_adults"	"10.1002/14651858.CD007443.pub3"	"Probiotics for maintenance of remission in ulcerative colitis"	2020
"children_and_adults"	"10.1002/14651858.CD012681.pub2"	"Severe fatigue after treatment for childhood cancer"	2020
"children"	"10.1002/14651858.CD008816.pub4"	"Timing of hypertonic saline inhalation for cystic fibrosis"	2020
"children"	"10.1002/14651858.CD008959.pub3"	"Home fortification of foods with multiple micronutrient powders for health and nutrition in children under two years of age"	2020
"children"	"10.1002/14651858.CD013543"	"Means restriction for the prevention of suicide by jumping"	2020
"children"	"10.1002/14651858.CD010196.pub3"	"Different unfractionated heparin doses for preventing arterial thrombosis in children undergoing cardiac catheterization"	2020
"children"	"10.1002/14651858.CD004863.pub6"	"Early erythropoiesis‐stimulating agents in preterm or low birth weight infants"	2020
"children"	"10.1002/14651858.CD003481.pub8"	"Ibuprofen for the treatment of patent ductus arteriosus in preterm or low birth weight (or both) infants"	2020
"children"	"10.1002/14651858.CD004865.pub4"	"Early versus late erythropoietin for preventing red blood cell transfusion in preterm and/or low birth weight infants"	2020
"children"	"10.1002/14651858.CD011779.pub3"	"Strategies to improve the implementation of healthy eating, physical activity and obesity prevention policies, practices or programmes within childcare services"	2020
"children"	"10.1002/14651858.CD005254.pub4"	"Surfactant for pulmonary haemorrhage in neonates"	2020
"children"	"10.1002/14651858.CD000361.pub4"	"Intravenous immunoglobulin for preventing infection in preterm and/or low birth weight infants"	2020
"children"	"10.1002/14651858.CD001239.pub6"	"Intravenous immunoglobulin for suspected or proven infection in neonates"	2020
"children"	"10.1002/14651858.CD004868.pub6"	"Late erythropoiesis‐stimulating agents to prevent red blood cell transfusion in preterm or low birth weight infants"	2020
"children"	"10.1002/14651858.CD012381.pub2"	"Oral Janus kinase inhibitors for maintenance of remission in ulcerative colitis"	2020
"children"	"10.1002/14651858.CD011219.pub4"	"Paracetamol (acetaminophen) for prevention or treatment of pain in newborns"	2020
"children"	"10.1002/14651858.CD004213.pub5"	"Ibuprofen for the prevention of patent ductus arteriosus in preterm and/or low birth weight infants"	2020
"children"	"10.1002/14651858.CD012501.pub2"	"Cerivastatin for lowering lipids"	2020
"children"	"10.1002/14651858.CD013128.pub2"	"Interventions for chronic pruritus of unknown origin"	2020
"children_and_adults"	"10.1002/14651858.CD008630.pub5"	"Pharmacological treatment other than corticosteroids, intravenous immunoglobulin and plasma exchange for Guillain‐Barré syndrome"	2020
"children"	"10.1002/14651858.CD012949.pub2"	"Probiotics for people with cystic fibrosis"	2020
"children"	"10.1002/14651858.CD010885.pub5"	"Different infusion durations for preventing platinum‐induced hearing loss in children with cancer"	2020
"children"	"10.1002/14651858.CD010904.pub3"	"Hypertonic saline versus other intracranial pressure–lowering agents for people with acute traumatic brain injury"	2020
"children"	"10.1002/14651858.CD011895.pub2"	"Improving vaccination uptake among adolescents"	2020
"children"	"10.1002/14651858.CD007074.pub3"	"Anti‐inflammatory medications for obstructive sleep apnoea in children"	2020
"children"	"10.1002/14651858.CD007843.pub4"	"Blood transfusions for treating acute chest syndrome in people with sickle cell disease"	2020
"children"	"10.1002/14651858.CD004916.pub4"	"Interventions to slow progression of myopia in children"	2020
"children"	"10.1002/14651858.CD011659.pub2"	"Sclerotherapy versus beta‐blockers for primary prophylaxis of oesophageal variceal bleeding in children and adolescents with chronic liver disease or portal vein thrombosis"	2020
"children"	"10.1002/14651858.CD006282.pub5"	"Drug treatment for spinal muscular atrophy types II and III"	2020
"children"	"10.1002/14651858.CD012547.pub2"	"Caregiver involvement in interventions for improving children's dietary intake and physical activity behaviors"	2020
"children"	"10.1002/14651858.CD003983.pub3"	"Decompressive craniectomy for the treatment of high intracranial pressure in closed traumatic brain injury"	2019
"children"	"10.1002/14651858.CD008669.pub3"	"Tonsillectomy for periodic fever, aphthous stomatitis, pharyngitis and cervical adenitis syndrome (PFAPA)"	2019
"children"	"10.1002/14651858.CD011780.pub2"	"Equivalent schedules of intradermal fractional dose versus intramuscular full dose of inactivated polio vaccine for prevention of poliomyelitis"	2019
"children"	"10.1002/14651858.CD009359.pub2"	"Racecadotril for acute diarrhoea in children"	2019
"children"	"10.1002/14651858.CD011400.pub2"	"Food fortification with multiple micronutrients: impact on health outcomes in general population"	2019
"children"	"10.1002/14651858.CD012300.pub2"	"Treatments for preventing recurrence of infection with   Pseudomonas aeruginosa in people with cystic fibrosis"	2019
"children"	"10.1002/14651858.CD009051.pub3"	"Hepatitis A immunisation in persons not previously exposed to hepatitis A"	2019
"children"	"10.1002/14651858.CD011633.pub3"	"Treatment of dental complications in sickle cell disease"	2019
"children"	"10.1002/14651858.CD010808.pub2"	"Prophylactic antibiotics for penetrating abdominal trauma: duration of use and antibiotic choice"	2019
"children"	"10.1002/14651858.CD006281.pub5"	"Drug treatment for spinal muscular atrophy type I"	2019
"children_and_adults"	"10.1002/14651858.CD012213.pub2"	"Interventions for managing halitosis"	2019
"children"	"10.1002/14651858.CD009324.pub5"	"Losigamone add‐on therapy for focal epilepsy"	2019
"children"	"10.1002/14651858.CD011588.pub3"	"Iron therapy for preoperative anaemia"	2019
"children"	"10.1002/14651858.CD011822.pub2"	"​Primary closure versus delayed or no closure for traumatic wounds due to mammalian bite"	2019
"children_and_adults"	"10.1002/14651858.CD011359.pub2"	"Beginning reading interventions for children and adolescents with intellectual disability"	2019
"children"	"10.1002/14651858.CD004344.pub7"	"Treatment for avascular necrosis of bone in people with sickle cell disease"	2019
"children"	"10.1002/14651858.CD011260.pub2"	"Sequential inactivated (IPV) and live oral (OPV) poliovirus vaccines for preventing poliomyelitis"	2019
"children"	"10.1002/14651858.CD012459.pub2"	"Parent training programmes for managing infantile colic"	2019
"children"	"10.1002/14651858.CD008557.pub4"	"Intravenous immunoglobulins for epilepsy"	2019
"children"	"10.1002/14651858.CD012348.pub2"	"Video feedback for parental sensitivity and attachment security in children under five years"	2019
"children"	"10.1002/14651858.CD003147.pub5"	"Positive expiratory pressure physiotherapy for airway clearance in people with cystic fibrosis"	2019
